distance_km,prep_time,active_orders,available_riders,traffic,weather,demand,time_hour,expected_eta,actual_delivery_time,delay_minutes,delayed
1.87,8,5,9,Low,Clear,Low,20,22.48,27.87,5.39,1
3.31,5,23,2,Medium,Clear,Medium,16,25.24,41.76,16.52,1
4.28,7,20,4,Low,Clear,Medium,16,31.12,40.71,9.59,1
8.91,21,10,2,Medium,Clear,Medium,15,63.64,75.61,11.97,0
2.61,9,10,11,Medium,Rain,Medium,8,26.44,39.91,13.47,1
2.41,11,28,7,Low,Clear,High,18,27.64,37.83,10.19,1
1.02,8,21,11,Medium,Clear,High,22,19.08,37.64,18.56,1
10.54,27,7,5,High,Clear,Medium,19,76.16,94.15,17.99,1
8.48,24,27,5,Low,Clear,Medium,8,64.92,74.45,9.53,0
0.96,34,12,8,Medium,Clear,Low,11,44.84,51.47,6.63,0
0.83,8,2,7,Low,Rain,Medium,20,18.32,24.35,6.03,1
6.92,11,24,5,Medium,Clear,Medium,18,45.68,57.38,11.7,1
3.75,19,26,4,Medium,Rain,Low,13,41.0,56.02,15.02,1
7.36,25,13,6,Low,Clear,Low,11,61.44,64.22,2.78,0
5.5,9,21,1,Medium,Clear,High,14,38.0,63.16,25.16,1
11.12,11,7,3,Low,Clear,Low,8,62.48,66.04,3.56,0
3.81,18,25,1,Medium,Clear,Medium,9,40.24,63.3,23.06,1
8.31,5,11,2,Medium,Rain,High,9,45.24,66.59,21.35,1
1.12,17,8,3,Low,Rain,Medium,20,28.48,38.59,10.11,1
11.49,28,15,1,Low,Clear,Low,8,80.96,92.69,11.73,0
11.78,21,8,1,High,Rain,High,16,75.12,105.57,30.45,1
9.0,18,18,10,Low,Rain,Medium,12,61.0,67.13,6.13,0
5.85,20,22,3,Low,Clear,Low,19,50.4,57.84,7.44,0
3.03,34,12,7,Low,Clear,Medium,9,53.12,54.18,1.06,0
9.84,21,23,2,Medium,Rain,Low,21,67.36,83.61,16.25,1
8.97,21,12,11,Low,Rain,Medium,9,63.88,71.01,7.13,0
3.05,33,29,3,Medium,Clear,High,20,52.2,73.59,21.39,1
5.69,9,7,9,Medium,Clear,Medium,10,38.76,45.58,6.82,0
5.82,7,21,8,Low,Clear,High,8,37.28,47.38,10.1,1
10.0,18,16,9,Medium,Clear,Medium,8,65.0,77.81,12.81,0
8.36,14,28,7,Low,Clear,High,19,54.44,71.17,16.73,1
7.9,11,6,6,Low,Clear,Medium,13,49.6,51.96,2.36,0
7.97,8,5,9,Medium,Clear,Low,14,46.88,53.92,7.04,0
3.61,32,26,9,Low,Clear,High,20,53.44,66.42,12.98,1
4.77,24,27,5,High,Clear,High,11,50.08,69.0,18.92,1
1.03,26,22,11,Medium,Clear,Medium,16,37.12,46.94,9.82,1
9.55,8,14,11,Low,Clear,Medium,12,53.2,52.94,-0.26,0
5.48,15,12,8,High,Rain,Low,8,43.92,59.97,16.05,1
5.54,24,19,11,Medium,Rain,Low,22,53.16,61.81,8.65,0
3.32,21,22,2,Low,Clear,Low,13,41.28,51.95,10.67,1
2.91,26,8,6,Medium,Rain,Medium,20,44.64,61.38,16.74,1
7.26,25,0,8,High,Rain,Low,14,61.04,77.23,16.19,1
3.17,17,2,11,Low,Clear,Low,21,36.68,35.55,-1.13,0
1.24,29,10,2,Low,Storm,High,10,40.96,61.94,20.98,1
9.33,13,20,9,Medium,Clear,Medium,16,57.32,70.91,13.59,1
4.83,7,13,1,Low,Clear,High,13,33.32,48.91,15.59,1
4.87,33,18,4,Low,Rain,Low,22,59.48,70.06,10.58,0
5.46,5,14,8,Medium,Clear,Low,13,33.84,46.11,12.27,1
9.87,13,7,4,High,Clear,Medium,19,59.48,77.23,17.75,1
4.19,8,22,10,Medium,Clear,Medium,15,31.76,45.53,13.77,1
9.22,12,21,11,Low,Clear,Medium,14,55.88,65.22,9.34,0
11.3,17,28,2,Low,Clear,High,18,69.2,86.69,17.49,1
8.1,9,24,3,Low,Clear,Medium,17,48.4,60.78,12.38,1
5.46,19,11,1,Low,Storm,Medium,15,47.84,67.13,19.29,1
9.1,33,21,8,Medium,Clear,Medium,8,76.4,90.18,13.78,0
5.77,9,10,10,Low,Rain,Low,9,39.08,41.91,2.83,0
5.27,33,26,7,Medium,Clear,Medium,16,61.08,74.68,13.6,1
6.54,17,18,2,Medium,Clear,Medium,8,50.16,69.02,18.86,1
4.15,23,25,2,Medium,Rain,Low,17,46.6,63.62,17.02,1
1.7,18,8,1,High,Clear,Medium,21,31.8,52.96,21.16,1
5.27,14,0,6,Medium,Clear,Medium,19,42.08,48.74,6.66,0
1.92,8,4,8,High,Rain,Medium,18,22.68,37.7,15.02,1
5.22,23,15,2,Medium,Clear,High,12,50.88,71.19,20.31,1
6.9,33,28,10,Medium,Clear,Medium,17,67.6,78.37,10.77,0
11.2,21,18,3,Low,Storm,Medium,10,72.8,89.71,16.91,1
0.92,23,24,6,Low,Clear,High,21,33.68,46.57,12.89,1
7.65,24,14,8,High,Clear,Medium,9,61.6,78.64,17.04,1
5.76,17,28,6,Low,Clear,Low,16,47.04,52.05,5.01,0
0.73,8,28,6,High,Clear,Low,15,17.92,30.23,12.31,1
3.37,20,6,4,Low,Clear,Low,9,40.48,46.02,5.54,0
1.86,31,25,5,Medium,Clear,Low,10,45.44,53.54,8.1,0
2.99,14,0,3,Low,Clear,Medium,18,32.96,44.08,11.12,1
3.66,32,17,4,High,Rain,Medium,16,53.64,74.78,21.14,1
5.12,31,13,9,Low,Rain,High,10,58.48,71.35,12.87,1
6.58,12,9,10,Low,Clear,Medium,10,45.32,49.26,3.94,0
0.51,22,28,10,High,Clear,Low,17,31.04,47.13,16.09,1
2.36,28,19,4,Low,Clear,High,17,44.44,64.19,19.75,1
1.58,20,4,4,Low,Rain,Medium,14,33.32,41.42,8.1,1
6.82,26,4,1,High,Clear,Low,8,60.28,81.63,21.35,1
4.28,33,3,4,Medium,Rain,Low,8,57.12,66.9,9.78,0
6.81,24,9,7,Low,Clear,Medium,10,58.24,65.39,7.15,0
3.05,30,2,3,Medium,Rain,Medium,8,49.2,59.74,10.54,1
0.78,29,7,9,Low,Storm,Medium,16,39.12,55.41,16.29,1
11.33,30,22,1,Low,Clear,High,13,82.32,102.4,20.08,1
1.75,31,26,5,Medium,Clear,Medium,11,45.0,56.66,11.66,1
1.96,11,23,4,Low,Clear,High,16,25.84,41.25,15.41,1
2.19,5,14,6,Medium,Clear,Medium,18,20.76,30.85,10.09,1
11.78,9,20,1,Low,Rain,Medium,10,63.12,78.82,15.7,1
7.6,12,28,5,High,Clear,Low,17,49.4,60.15,10.75,1
7.52,26,1,9,Medium,Clear,Medium,9,63.08,73.93,10.85,0
11.85,20,27,10,Low,Rain,Medium,16,74.4,85.35,10.95,0
1.52,19,21,3,High,Storm,Medium,13,32.08,60.05,27.97,1
11.71,5,11,5,Medium,Clear,Medium,9,58.84,66.97,8.13,0
2.85,26,13,8,Low,Storm,Medium,20,44.4,60.93,16.53,1
7.67,16,13,6,High,Clear,Medium,10,53.68,68.3,14.62,1
5.33,28,4,6,Low,Clear,Medium,19,56.32,61.41,5.09,0
4.92,8,6,4,Low,Clear,Medium,13,34.68,40.21,5.53,0
11.21,14,8,10,Low,Clear,High,18,65.84,71.93,6.09,0
2.22,6,0,7,Low,Clear,Medium,18,21.88,26.68,4.8,1
11.97,13,15,11,Medium,Clear,Medium,14,67.88,80.09,12.21,0
4.86,33,14,9,Medium,Clear,Medium,18,59.44,67.88,8.44,0
7.96,20,9,5,High,Rain,Medium,14,58.84,76.56,17.72,1
11.63,18,5,4,Low,Clear,High,17,71.52,81.71,10.19,0
1.16,13,29,1,Low,Clear,High,11,24.64,46.33,21.69,1
11.11,13,20,7,Low,Clear,Medium,14,64.44,75.38,10.94,0
7.03,25,14,9,Low,Clear,High,10,60.12,69.27,9.15,0
8.6,35,21,4,High,Clear,Medium,14,76.4,94.94,18.54,1
2.22,28,11,1,Medium,Clear,High,8,43.88,64.73,20.85,1
6.63,27,6,10,Medium,Clear,High,14,60.52,70.84,10.32,0
8.25,19,20,3,Medium,Rain,Medium,20,59.0,73.56,14.56,1
5.75,8,23,7,Low,Clear,High,13,38.0,49.87,11.87,1
2.28,27,19,1,Low,Clear,Medium,15,43.12,58.97,15.85,1
3.31,30,16,1,Low,Rain,Medium,20,50.24,67.44,17.2,1
10.33,20,0,10,Medium,Rain,Medium,8,68.32,78.19,9.87,0
0.9,7,19,8,Low,Clear,Medium,18,17.6,22.6,5.0,1
8.65,27,18,1,Low,Rain,Medium,15,68.6,86.7,18.1,1
11.99,33,12,2,Medium,Clear,Medium,13,87.96,103.7,15.74,0
0.59,11,7,6,Low,Clear,Medium,11,20.36,25.71,5.35,1
2.35,9,29,8,Medium,Rain,Medium,16,25.4,41.85,16.45,1
8.25,27,11,5,Low,Clear,Medium,14,67.0,72.99,5.99,0
1.19,15,8,10,Medium,Rain,Low,13,26.76,38.0,11.24,1
7.28,27,21,8,Low,Clear,Low,18,63.12,68.46,5.34,0
8.37,26,14,7,High,Rain,Medium,13,66.48,86.24,19.76,1
7.26,13,16,4,Medium,Rain,Medium,20,49.04,60.75,11.71,1
4.7,6,19,8,Low,Clear,Low,12,31.8,37.71,5.91,0
8.52,22,11,10,Medium,Clear,Medium,18,63.08,71.68,8.6,0
7.33,17,4,1,Medium,Clear,Medium,16,53.32,69.28,15.96,1
2.89,31,5,9,Medium,Rain,Low,21,49.56,55.01,5.45,0
6.98,16,28,10,High,Clear,Low,14,50.92,70.7,19.78,1
10.64,12,15,5,Medium,Rain,Medium,11,61.56,69.61,8.05,0
8.17,31,12,9,Low,Clear,Medium,13,70.68,79.06,8.38,0
5.93,27,9,4,Low,Clear,High,17,57.72,69.37,11.65,1
4.2,24,21,3,Low,Rain,Low,14,47.8,55.19,7.39,0
1.49,34,27,9,Medium,Rain,Medium,21,46.96,66.43,19.47,1
3.31,29,23,4,High,Clear,Low,10,49.24,66.87,17.63,1
0.63,31,16,9,Medium,Clear,Medium,12,40.52,46.0,5.48,0
11.85,29,14,4,Low,Rain,Low,22,83.4,90.36,6.96,0
3.06,17,25,5,High,Rain,Low,19,36.24,55.31,19.07,1
9.87,6,25,8,Medium,Clear,Medium,9,52.48,67.91,15.43,1
2.44,23,11,4,Low,Clear,Medium,22,39.76,46.14,6.38,0
3.76,28,28,9,High,Clear,Medium,14,50.04,63.35,13.31,1
5.31,35,24,1,Low,Clear,Medium,17,63.24,81.96,18.72,1
4.23,26,25,1,Medium,Clear,High,8,49.92,74.92,25.0,1
9.68,22,1,1,Medium,Clear,Medium,10,67.72,78.45,10.73,0
11.51,22,3,3,High,Rain,Low,18,75.04,93.33,18.29,1
10.57,8,8,1,Low,Clear,Medium,11,57.28,70.78,13.5,1
2.27,5,22,5,Low,Rain,Low,9,21.08,27.83,6.75,1
9.43,6,2,1,Medium,Clear,Low,18,50.72,61.47,10.75,1
2.2,33,2,9,High,Clear,Medium,11,48.8,60.98,12.18,1
11.0,29,0,2,Low,Clear,Low,20,80.0,85.35,5.35,0
6.46,13,5,11,Low,Clear,Low,10,45.84,47.55,1.71,0
4.37,18,27,10,High,Clear,Medium,8,42.48,62.46,19.98,1
2.31,19,21,8,Medium,Rain,High,13,35.24,49.14,13.9,1
0.64,12,21,9,Low,Rain,Low,12,21.56,29.27,7.71,1
3.35,18,8,9,Low,Rain,Medium,17,38.4,46.98,8.58,1
11.01,15,18,10,Medium,Rain,High,11,66.04,83.98,17.94,1
9.67,26,23,7,Medium,Rain,Low,22,71.68,82.47,10.79,0
11.65,28,15,7,Medium,Clear,Medium,14,81.6,94.44,12.84,0
1.66,8,25,6,Medium,Clear,Low,18,21.64,33.33,11.69,1
7.31,19,17,7,Low,Clear,High,19,55.24,64.91,9.67,0
3.46,35,9,5,Medium,Clear,Low,21,55.84,61.47,5.63,0
6.74,31,19,2,Low,Clear,Low,15,64.96,76.3,11.34,0
4.19,29,28,11,High,Rain,High,11,52.76,80.93,28.17,1
3.76,27,24,8,Low,Clear,Medium,15,49.04,55.21,6.17,0
7.1,5,14,8,Low,Storm,Low,14,40.4,49.11,8.71,1
2.61,35,17,4,Low,Clear,Medium,17,52.44,61.39,8.95,0
5.9,27,29,9,Low,Rain,High,11,57.6,71.15,13.55,1
7.98,32,22,6,Low,Storm,Medium,15,70.92,82.43,11.51,0
1.97,33,15,1,Medium,Clear,Low,22,47.88,61.24,13.36,1
11.2,12,8,11,High,Rain,Low,18,63.8,79.23,15.43,1
6.32,5,27,11,Medium,Rain,High,22,37.28,59.79,22.51,1
9.92,25,29,10,Medium,Rain,Low,9,71.68,83.06,11.38,0
8.02,19,2,6,Low,Storm,Medium,17,58.08,69.23,11.15,0
8.67,5,0,3,Medium,Clear,Low,8,46.68,54.99,8.31,0
8.74,13,3,1,Low,Clear,Low,11,54.96,62.26,7.3,0
10.56,35,11,9,Low,Clear,Medium,20,84.24,87.99,3.75,0
7.56,16,4,10,Low,Clear,Medium,9,53.24,57.71,4.47,0
3.7,13,26,2,Low,Clear,Low,15,34.8,43.61,8.81,1
1.64,25,27,8,Medium,Clear,Low,9,38.56,46.43,7.87,1
7.47,25,5,1,Low,Clear,Low,12,61.88,70.47,8.59,0
1.26,15,24,9,Low,Rain,Low,9,27.04,35.48,8.44,1
3.27,31,4,1,Medium,Rain,Low,14,51.08,63.85,12.77,1
1.2,22,23,11,Low,Storm,Medium,17,33.8,49.14,15.34,1
6.81,9,10,2,Medium,Clear,Low,17,43.24,52.66,9.42,1
2.34,15,1,5,Low,Clear,Medium,21,31.36,33.19,1.83,0
7.52,31,12,8,High,Clear,Medium,9,68.08,85.06,16.98,1
9.59,7,24,10,Medium,Clear,Medium,14,52.36,64.01,11.65,1
9.95,5,28,4,Low,Clear,Medium,15,51.8,65.74,13.94,1
4.06,25,3,11,High,Clear,High,9,48.24,65.7,17.46,1
6.81,18,25,1,Low,Rain,Low,9,52.24,70.18,17.94,1
6.97,12,8,6,Low,Clear,Low,12,46.88,50.07,3.19,0
5.94,19,13,11,Medium,Rain,Low,20,49.76,59.33,9.57,0
8.03,10,3,4,Medium,Rain,Low,16,49.12,56.09,6.97,0
2.92,16,29,6,Low,Rain,High,16,34.68,50.27,15.59,1
11.76,12,23,5,Low,Clear,Medium,16,66.04,72.57,6.53,0
1.63,23,19,5,Low,Clear,Medium,20,36.52,42.18,5.66,0
10.04,25,21,9,Medium,Storm,High,16,72.16,95.67,23.51,1
7.33,33,26,6,High,Clear,High,18,69.32,88.62,19.3,1
3.32,7,4,8,Low,Clear,Medium,12,27.28,29.33,2.05,0
9.08,15,7,6,High,Storm,High,20,58.32,82.7,24.38,1
1.47,13,1,11,Low,Rain,Medium,8,25.88,31.57,5.69,1
9.41,22,14,6,Medium,Rain,Low,13,66.64,74.9,8.26,0
7.28,21,14,9,High,Clear,Medium,11,57.12,71.52,14.4,1
1.77,32,0,7,Medium,Clear,High,10,46.08,57.35,11.27,1
1.41,33,19,9,Low,Rain,Medium,16,45.64,54.55,8.91,0
9.13,28,0,10,Low,Clear,Medium,21,71.52,74.53,3.01,0
3.87,11,23,3,Low,Clear,High,10,33.48,46.85,13.37,1
10.73,6,21,4,Medium,Clear,Medium,21,55.92,67.46,11.54,1
9.26,32,24,4,High,Clear,Medium,20,76.04,99.92,23.88,1
8.53,34,3,6,Low,Clear,Medium,21,75.12,77.33,2.21,0
3.7,12,26,6,Low,Rain,Low,8,33.8,37.79,3.99,0
8.65,6,16,1,Low,Clear,Medium,22,47.6,62.48,14.88,1
11.4,26,25,10,Medium,Clear,High,14,78.6,93.18,14.58,0
1.55,23,20,10,Medium,Storm,High,16,36.2,59.69,23.49,1
4.25,32,19,7,Low,Storm,Low,12,56.0,67.62,11.62,1
3.2,22,0,4,Medium,Clear,Low,15,41.8,48.9,7.1,0
5.02,28,20,10,Low,Rain,Low,16,55.08,61.88,6.8,0
9.04,29,13,3,Medium,Clear,Medium,19,72.16,85.31,13.15,0
5.95,5,25,4,Low,Clear,Medium,13,35.8,48.1,12.3,1
7.06,9,20,11,Low,Clear,Medium,9,44.24,46.8,2.56,0
4.11,29,2,11,Medium,Clear,Low,16,52.44,54.19,1.75,0
2.12,10,26,7,Medium,Rain,Low,19,25.48,36.03,10.55,1
3.57,11,1,2,Low,Rain,High,8,32.28,45.09,12.81,1
10.39,28,8,2,Medium,Clear,Medium,20,76.56,90.2,13.64,0
7.43,11,6,11,Medium,Clear,Low,20,47.72,51.76,4.04,0
4.85,9,29,3,Low,Storm,Low,16,35.4,55.15,19.75,1
9.58,5,4,8,High,Clear,Low,22,50.32,60.94,10.62,1
1.24,19,25,4,High,Clear,Low,13,30.96,47.53,16.57,1
3.42,24,6,6,Low,Clear,Low,10,44.68,45.12,0.44,0
3.15,27,19,11,High,Clear,Medium,17,46.6,61.3,14.7,1
11.83,33,2,7,Medium,Clear,Low,17,87.32,93.5,6.18,0
8.62,25,11,5,Low,Clear,Medium,21,66.48,74.1,7.62,0
7.6,28,18,5,Medium,Clear,Medium,11,65.4,73.58,8.18,0
0.56,11,21,3,Low,Clear,Medium,10,20.24,34.68,14.44,1
2.62,15,26,7,Medium,Clear,Medium,18,32.48,43.34,10.86,1
7.81,14,24,7,High,Clear,High,12,52.24,72.53,20.29,1
4.87,7,15,2,Low,Clear,Low,10,33.48,43.43,9.95,1
11.13,35,9,5,Medium,Clear,Medium,18,86.52,96.44,9.92,0
9.29,12,7,8,Low,Rain,Low,10,56.16,60.42,4.26,0
5.64,18,29,1,Medium,Rain,Low,20,47.56,67.67,20.11,1
9.12,16,18,11,Medium,Clear,Low,12,59.48,69.42,9.94,0
11.72,6,27,10,Low,Clear,Medium,17,59.88,67.03,7.15,0
5.8,33,13,8,Medium,Clear,Medium,16,63.2,72.66,9.46,0
7.89,11,14,1,Low,Clear,Medium,16,49.56,66.75,17.19,1
11.06,8,24,6,Medium,Clear,Low,12,59.24,65.37,6.13,0
3.36,15,21,10,Medium,Storm,Medium,9,35.44,53.72,18.28,1
10.7,9,6,1,Medium,Clear,Low,17,58.8,74.05,15.25,1
1.62,35,15,9,Low,Clear,Low,14,48.48,52.54,4.06,0
7.96,10,6,10,Medium,Clear,Medium,22,48.84,58.83,9.99,1
9.5,14,22,1,Medium,Clear,Low,21,59.0,72.75,13.75,1
7.57,13,0,3,Medium,Clear,Medium,9,50.28,61.92,11.64,1
6.2,5,24,8,Medium,Clear,Medium,13,36.8,48.03,11.23,1
7.6,5,27,11,High,Clear,Medium,14,42.4,65.34,22.94,1
2.24,20,0,9,Low,Rain,Medium,13,35.96,43.58,7.62,1
2.98,12,18,6,Low,Clear,Low,18,30.92,34.48,3.56,0
3.6,7,2,7,High,Clear,Low,13,28.4,39.37,10.97,1
7.37,14,10,6,Low,Storm,Medium,10,50.48,63.59,13.11,1
5.58,13,10,7,High,Rain,Low,13,42.32,58.72,16.4,1
3.31,18,15,9,Medium,Clear,Medium,19,38.24,46.53,8.29,1
10.65,35,27,1,High,Storm,Medium,14,84.6,121.73,37.13,1
4.8,14,13,3,Medium,Rain,Medium,12,40.2,54.15,13.95,1
5.63,26,11,1,Medium,Clear,Medium,19,55.52,73.13,17.61,1
5.21,28,2,9,Medium,Clear,Low,8,55.84,58.59,2.75,0
2.59,6,26,9,Medium,Clear,Low,14,23.36,32.65,9.29,1
8.91,20,9,1,Low,Clear,Low,9,62.64,74.42,11.78,0
5.66,18,13,2,Low,Rain,Low,17,47.64,55.82,8.18,0
0.69,20,2,3,Low,Clear,Medium,21,29.76,36.82,7.06,1
11.59,10,8,3,High,Clear,Low,14,63.36,76.08,12.72,1
9.88,19,16,6,Low,Clear,Low,22,65.52,68.16,2.64,0
8.82,8,27,6,Medium,Rain,High,21,50.28,66.8,16.52,1
10.49,34,9,4,Medium,Clear,Medium,18,82.96,94.08,11.12,0
10.93,23,16,2,Low,Clear,Low,10,73.72,82.07,8.35,0
4.38,6,26,8,High,Clear,Medium,8,30.52,50.21,19.69,1
7.53,20,10,9,Low,Clear,Medium,9,57.12,64.58,7.46,0
7.5,33,8,8,Medium,Clear,High,13,70.0,82.62,12.62,0
3.57,28,1,9,Medium,Clear,High,14,49.28,62.27,12.99,1
3.05,13,27,11,Low,Clear,Medium,11,32.2,43.36,11.16,1
1.81,32,3,10,Low,Clear,Low,22,46.24,45.0,-1.24,0
8.08,10,6,8,Medium,Clear,Medium,19,49.32,60.39,11.07,1
9.48,12,4,1,Low,Clear,Low,18,56.92,65.65,8.73,0
9.25,9,21,4,Medium,Clear,Medium,17,53.0,64.24,11.24,1
4.14,33,10,5,Medium,Clear,High,17,56.56,70.16,13.6,1
2.86,27,21,8,Low,Clear,Low,21,45.44,49.5,4.06,0
5.72,21,18,10,Low,Clear,High,13,50.88,58.67,7.79,0
6.79,25,0,8,Low,Clear,Medium,10,59.16,59.96,0.8,0
11.07,13,9,4,Medium,Clear,Low,12,64.28,75.35,11.07,0
10.56,7,0,9,Medium,Clear,High,11,56.24,67.8,11.56,1
11.03,31,1,8,Low,Clear,Medium,22,82.12,88.28,6.16,0
10.28,34,14,9,Medium,Clear,Medium,16,82.12,91.09,8.97,0
11.59,6,7,7,Medium,Storm,Medium,14,59.36,74.16,14.8,1
5.85,6,2,8,Medium,Clear,Low,8,36.4,37.43,1.03,0
1.05,22,12,4,Low,Clear,Low,18,33.2,39.54,6.34,0
1.46,6,13,5,Low,Rain,Medium,17,18.84,28.26,9.42,1
4.99,27,29,4,Low,Clear,High,20,53.96,67.94,13.98,1
3.46,34,19,3,Medium,Rain,Medium,9,54.84,71.05,16.21,1
2.45,13,11,8,Medium,Clear,High,17,29.8,45.25,15.45,1
11.46,14,14,5,Low,Clear,High,13,66.84,76.29,9.45,0
2.75,31,2,2,Low,Rain,Low,11,49.0,58.07,9.07,0
11.53,16,11,1,Medium,Clear,Medium,11,69.12,85.12,16.0,1
9.25,12,17,10,Low,Rain,Medium,12,56.0,64.59,8.59,0
7.87,7,0,5,Medium,Clear,Medium,18,45.48,53.58,8.1,0
8.27,31,27,7,Low,Clear,Medium,8,71.08,76.65,5.57,0
4.31,33,15,10,Low,Clear,Medium,22,57.24,63.4,6.16,0
7.93,7,23,2,Medium,Clear,High,22,45.72,69.23,23.51,1
2.65,29,8,11,Low,Clear,High,22,46.6,55.03,8.43,0
11.28,9,25,8,Medium,Rain,Medium,20,61.12,78.23,17.11,1
3.97,9,11,8,Low,Clear,Medium,12,31.88,39.76,7.88,1
3.43,16,27,5,Low,Rain,Medium,14,36.72,49.93,13.21,1
8.68,18,15,8,Medium,Clear,High,9,59.72,72.65,12.93,1
8.05,31,19,3,Low,Clear,Medium,21,70.2,80.93,10.73,0
5.69,26,6,4,Medium,Clear,High,19,55.76,70.65,14.89,1
7.77,9,29,11,Medium,Clear,High,10,47.08,62.94,15.86,1
2.33,23,5,4,High,Clear,Medium,22,39.32,54.31,14.99,1
8.24,32,0,8,Low,Rain,High,8,71.96,80.83,8.87,0
3.61,25,13,11,Low,Rain,Medium,19,46.44,60.13,13.69,1
3.64,12,25,7,Low,Clear,Low,10,33.56,38.02,4.46,0
2.37,8,27,4,High,Clear,Low,19,24.48,44.02,19.54,1
4.32,19,25,10,Low,Clear,Medium,21,43.28,49.54,6.26,0
4.31,19,16,10,Low,Clear,Low,22,43.24,49.84,6.6,0
5.72,15,27,6,Medium,Clear,Low,10,44.88,53.52,8.64,0
2.69,8,14,2,Low,Clear,Medium,10,25.76,37.67,11.91,1
2.72,8,14,5,Medium,Clear,Low,9,25.88,29.01,3.13,0
6.73,21,5,5,Medium,Clear,Medium,20,54.92,65.15,10.23,0
1.98,34,23,3,Medium,Storm,Medium,10,48.92,75.19,26.27,1
8.42,23,9,5,Medium,Rain,Low,13,63.68,70.11,6.43,0
11.36,18,5,2,Low,Rain,Medium,14,70.44,85.79,15.35,1
5.41,33,11,8,Medium,Clear,Low,13,61.64,65.17,3.53,0
10.86,26,18,5,Medium,Clear,High,15,76.44,92.3,15.86,1
1.63,27,8,9,Low,Clear,Medium,13,40.52,44.54,4.02,0
0.99,22,10,6,High,Rain,High,11,32.96,57.63,24.67,1
8.8,28,9,8,Medium,Clear,Medium,13,70.2,79.5,9.3,0
9.25,20,17,9,High,Clear,High,20,64.0,86.26,22.26,1
10.2,24,21,2,Medium,Clear,Medium,9,71.8,91.48,19.68,1
1.15,24,20,5,Low,Clear,Medium,22,35.6,42.02,6.42,0
9.43,28,4,9,Low,Clear,Low,14,72.72,73.46,0.74,0
4.83,32,10,7,Low,Clear,Medium,12,58.32,61.1,2.78,0
3.99,14,19,3,Low,Rain,Medium,14,36.96,50.16,13.2,1
2.49,26,6,10,Low,Storm,Medium,21,42.96,59.01,16.05,1
11.95,5,2,3,Low,Clear,Low,20,59.8,65.71,5.91,0
1.23,21,9,11,Low,Clear,Medium,20,32.92,35.63,2.71,0
10.01,32,20,8,Medium,Rain,Medium,11,79.04,96.3,17.26,1
7.85,25,19,4,Low,Clear,Medium,21,63.4,72.98,9.58,0
8.95,13,3,3,Medium,Rain,Medium,18,55.8,72.06,16.26,1
8.68,23,20,10,Medium,Rain,Medium,8,64.72,79.7,14.98,1
10.37,16,5,6,Medium,Clear,Medium,14,64.48,73.32,8.84,0
2.61,18,22,9,Low,Clear,Medium,20,35.44,38.84,3.4,0
0.51,12,16,10,Medium,Clear,Medium,15,21.04,33.45,12.41,1
7.38,24,3,1,Medium,Clear,Medium,16,60.52,71.61,11.09,0
4.57,11,10,8,High,Rain,Low,13,36.28,53.31,17.03,1
1.92,18,24,4,Low,Clear,Low,8,32.68,39.68,7.0,1
2.64,34,12,10,Low,Clear,Medium,21,51.56,58.63,7.07,0
4.32,28,20,3,Medium,Clear,Medium,19,52.28,67.6,15.32,1
1.31,17,22,1,Low,Rain,Low,12,29.24,46.73,17.49,1
1.15,35,0,8,Medium,Clear,Medium,11,46.6,53.63,7.03,0
11.03,5,27,7,Medium,Clear,Medium,15,56.12,69.08,12.96,1
4.09,34,10,7,Medium,Clear,Medium,19,57.36,67.17,9.81,0
11.8,15,23,3,High,Clear,Low,9,69.2,91.56,22.36,1
11.59,30,14,6,Medium,Clear,Medium,17,83.36,94.36,11.0,0
2.14,34,17,11,High,Clear,Medium,20,49.56,63.33,13.77,1
8.72,23,10,9,Medium,Clear,High,15,64.88,76.75,11.87,0
7.41,23,25,11,Low,Rain,High,8,59.64,75.84,16.2,1
8.44,28,3,4,Medium,Rain,Medium,8,68.76,83.88,15.12,1
1.61,12,26,10,Medium,Storm,Medium,10,25.44,44.2,18.76,1
2.67,10,6,5,High,Storm,Medium,21,27.68,54.36,26.68,1
1.38,15,26,11,Low,Clear,High,14,27.52,40.07,12.55,1
7.45,19,0,10,Low,Clear,Medium,10,55.8,59.64,3.84,0
11.85,28,0,2,Medium,Clear,Low,21,82.4,89.89,7.49,0
8.23,12,2,11,Low,Clear,High,20,51.92,61.55,9.63,0
8.67,22,16,7,Medium,Storm,Low,10,63.68,77.99,14.31,1
11.82,5,7,9,Medium,Clear,High,18,59.28,70.19,10.91,0
8.3,5,17,7,Low,Clear,Low,12,45.2,47.97,2.77,0
0.96,34,24,3,Low,Clear,Medium,9,44.84,59.41,14.57,1
10.47,31,0,11,Medium,Rain,High,8,79.88,94.81,14.93,0
4.69,31,15,2,Low,Clear,Medium,16,56.76,66.98,10.22,0
0.55,15,22,9,Medium,Clear,Medium,20,24.2,34.54,10.34,1
6.33,20,12,3,Medium,Clear,Medium,22,52.32,68.54,16.22,1
11.28,25,27,9,Medium,Clear,Low,18,77.12,86.05,8.93,0
3.46,12,19,5,Low,Rain,Low,21,32.84,40.76,7.92,1
6.15,28,1,3,Low,Clear,Medium,11,59.6,68.41,8.81,0
2.5,26,16,3,Medium,Rain,Medium,10,43.0,53.36,10.36,1
